10.326694	123.936539	Cebu International Convention Center – ceiling of Plenary Hall collapsed	"<font face=""arial"" size=""2"">Reports from Cebu Provinicial Disaster Risk Reduction and Emergency Management&nbsp;</font>"
10.322464	123.899048	Cebu Cultural Center	
9.943574	123.96125	Tubigon Community Hospital	
9.951513	123.962502	Tubigon Tennis Court	
9.950316	123.96286	Tubigon Parish	"Heavily Damages<BR><div><img src=""http://s.wsj.net/public/resources/images/BN-AA182_phquak_G_20131016075326.jpg"" style=""font-size:10pt;width:242px"">&nbsp;</div>"
9.63644	124.030693	Loboc Belltower	"Collapse<BR><img src=""http://newsinfo.inquirer.net/files/2013/10/boholquake3-300x453.jpg"" style=""width:242px"">"
9.88532	124.41124	Alicia Elementary School	Evacuation Center
9.991104	124.441216	Placemark 103	
9.895128	124.423943	licia Basket Ball Court	
9.679953	124.082336	Dagohoy Brgy. Hall	
9.702627	124.096069	Campagao Brgy. Hall	
9.718532	124.103279	Poblacion Brgy. Hall	
9.718532	124.122849	Cambigsi Brgy. Hall	
9.732406	124.113235	Cabacnitan Brgy. Hall	
9.746618	124.120102	Bohol Island State University	
9.744249	124.140358	Brgy. Bonifacio Brgy. Hall	
9.625037	123.864586	Lawis Elementary School	
10.002663	124.200272	Buenavista Oval	
10.013989	124.200096	Brgy. Rufohill	
10.054389	124.180527	Church Plaza	
10.063178	124.171944	Buenavista Elem. School	
9.895804	123.88295	Oval Sports Complex	
9.894029	123.88089	Cultural Center	
9.895847	123.881065	Munical Plaza Calape	
9.892591	123.877113	Calape Central School	
9.898869	123.831688	Talisay Brgy. Hall	
9.893395	123.821671	Looc Brgy. Hall	
9.687398	123.911018	Corella Plaza	
9.694992	123.926102	Purok Centers	
9.700935	123.870895	No Electricity	
9.991125	124.441086	Ubay College	
9.990406	124.440079	Ubay Football Field	
9.989815	124.439072	Ubay Municipal Ground	
9.989138	124.438278	North Eastern College (Ubay)	
9.991864	124.439499	CNC - Ubay	
9.580544	123.752579	Plaza Church	
9.634854	124.028694	Sto. Nino Shrine Plaza	
9.649154	124.027832	Triple union elementary School	
9.664554	124.04998	Camayaan Nat’l H.S.	
9.664131	124.060707	Alegria Open Ground	
9.808364	124.28936	Plaza	
9.6566	123.852699	Gallares Sports Complex	
9.648054	123.855461	Bohol Cultural Center	
9.947843	123.990799	Tubigon East Central School	
9.949713	123.964279	Tubigon West Central School	
9.951552	123.962563	Tubigon Tennis Court	
9.943584	123.960876	Tubigon Community Hospital	
10.053079	124.472137	Ubay College	
9.989646	124.440338	Ubay Football Field	
9.993449	124.439651	Municipal Ground	
10.054051	124.474838	North Eastern College	
10.042345	124.468742	CNC	
9.741172	123.844078	maribojoc emergency and rescue unit	"<span style=""color:rgb(128, 128, 128);font-size:11px;line-height:14px;background-color:rgb(255, 255, 255)"">medicine needed in maribojoc emergency and rescue unit based at the fire station: paracetamol, amoxicillin, cefalixin, betadine, loperamide, plaster, cotton, os, mefenamic</span>"
9.768907	124.487328	EC Mayaga High School	
9.775843	124.487968	Loay Church Plaza	
9.801471	124.165375	Carmen Plaza	
10.147677	124.154266	Getafe Plaza	
9.583231	123.753349	Eric Flow Hotel	
9.5823	123.746651	Eric Flow Hotel	
9.584332	123.76622	Lourdes Plaza	
9.596349	123.798836	Lourdes High School	
10.031738	124.067314	Undo elem school	
10.028104	124.063797	Lawis Elementary School	
10.030386	124.072891	Poblacion Elem School	
9.648868	123.854103	PagIbig fund Office in Bohol	"<h5 style=""font-size:13px;margin:0px;padding:0px;word-break:break-word;word-wrap:break-word;font-weight:normal;outline:none;line-height:1.38;background-color:rgb(255, 255, 255)""><div style=""margin-bottom:0px;font-weight:bold;padding-bottom:4px""><a href=""https://www.facebook.com/pia.centralviz?hc_location=stream"" style=""color:rgb(59, 89, 152);text-decoration:none"" target=""_blank"">Pia Central Visayas</a></div></h5><h5 style=""font-size:11px;margin:0px 0px 5px;padding:0px;word-break:break-word;word-wrap:break-word;font-weight:normal;line-height:14px;background-color:rgb(255, 255, 255)""><span style=""color:rgb(51, 51, 51);font-size:13px;line-height:1.38""><div><span>PagIbig fund offices in Cebu are open but Bohol office is destroyed by the quake.&nbsp;<a href=""https://www.facebook.com/hashtag/quakenewspia"" style=""color:rgb(59, 89, 152);text-decoration:none"" target=""_blank"">#quakenewspia</a></span></div></span></h5>"
10.290282	123.889671	Sawang Calero Cockpit	
10.325221	123.912308	Kasambagan Gym	
10.271343	123.859344	Cogon Pardo Gym	
10.328261	123.898659	Mormons Church	
10.300331	123.89563	Abellana Sports Complex	
10.3043	123.899002	Cogon Ramos Gym	
10.294061	123.885956	San Nicolas Elem. School	
10.290577	123.893852	Senior Citizens Office	
10.323722	123.898636	Lahug Gym	
10.326235	123.916725	Brgy. Kasambagan Basketball Court	
10.315004	123.882607	Brgy. Banawa Gun Club	
10.269485	123.843384	Bulacao Community School	
10.299117	123.906425	Brgy. Tinago Gym	
10.26862	123.855461	Inayawan Covered Court	
10.239397	123.779976	Immaculat Heart of Mary Multi-Purpose Center	
10.250018	123.804886	Lipata Center School	
10.244317	123.812912	Tungkil Barangay Hall	
9.606843	123.474998	Boljoon Cockpit	
9.631765	123.481049	Boljoon Parish Church	
10.940181	124.015045	Mowabok Day Care Center	
10.268577	123.836235	Chapel Sitio Sambagan	
